"Instructions for editing this spreadheet (adding new Infores rows, or editting existing ones) can be found here: https://docs.google.com/document/d/177sOmjTueIK4XKJ0GjxsARg909CaU71tReIehAp5DDo/edit#bookmark=id.8sdy3vk2umkd ",,,,,,,,,,,,,,,,,,,,,,
Status,Quesions ,Question for . . . ,Answers,Provenance Category,name,id,iri,synonym,url,category,translator category,source,has contributor,description,data access url,translator registry url,,,,,,original order
released,,,,,Hopkins Synthetic Patient Data,infores:hopkins-synthetic-patient-data,https://w3id.org/infores/hopkins-synthetic-patient-data,,http://ictrweb.johnshopkins.edu/rest/synthetic/Patient,Information Resource,KP,,,,,,,,,,,175
released,,,,,Human Phenotype Ontology,infores:hpo,https://w3id.org/infores/hpo,,http://obofoundry.org/ontology/hp,Information Resource,KP,,,,,,,,,,,176
released,,,,,Human Phenotype Ontology,infores:hpo-annotations,https://w3id.org/infores/hpo-annotations,HPO Annotations,https://hpo.jax.org/app/download/annotation,Information Resource,KP,,,,,,,,,,,177
provisional,,,,,Human Protein Atlas,infores:hpa,,,http://www.proteinatlas.org/,Information Resource,,,,"The Human Protein Atlas is a Swedish-based program initiated in 2003 with the aim to map all the human proteins in cells, tissues and organs using an integration of various omics technologies, including antibody-based imaging, mass spectrometry-based proteomics, transcriptomics and systems biology. All the data in the knowledge resource is open access to allow scientists both in academia and industry to freely access the data for exploration of the human proteome. ",https://www.proteinatlas.org/about/download,,,,,,,
draft,How handle these different ICD10 resoruces (are they each subsets?),SRI,,,ICD10 (from UMLS),infores:icd10-umls,https://w3id.org/infores/icd10-umls,,,Information Resource,KP,,,,,,,,,,,311
draft,"""",,,,ICD10AE (from UMLS),infores:icd10ae-umls,https://w3id.org/infores/icd10ae-umls,,,Information Resource,KP,,,,,,,,,,,312
draft,"""",,,,ICD10CM (from UMLS),infores:icd10cm-umls,https://w3id.org/infores/icd10cm-umls,,,Information Resource,KP,,,,,,,,,,,313
draft,"""",,,,ICD10PCS (from UMLS),infores:icd10pcs-umls,https://w3id.org/infores/icd10pcs-umls,,,Information Resource,KP,,,,,,,,,,,314
draft,"""",,,,ICD9CM (from UMLS),infores:icd9cm-umls,https://w3id.org/infores/icd9cm-umls,,,Information Resource,KP,,,,,,,,,,,315
released,,,,,ICEES Asthma Instance API,infores:icees-asthma,https://w3id.org/infores/icees-asthma,,,Information Resource,KP,,['Exposures Provider'],,,,,,,,,52
released,,,,,ICEES COVID-19 Instance API ,infores:icees-covid19,https://w3id.org/infores/icees-covid19,,,Information Resource,KP,,['Exposures Provider'],,,,,,,,,53
released,,,,,ICEES DILI Instance API,infores:icees-dili,https://w3id.org/infores/icees-dili,,,Information Resource,KP,,['Exposures Provider'],,,,,,,,,54
draft,,,,,integrated Dietary Supplement Knowledge Base,infores:idisk,,iDISK,,Information Resource,KP,,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7075538/,,,,,,,,328
released,,,,,imProving Agent,infores:improving-agent,https://w3id.org/infores/improving-agent,,,Information Resource,ARA,,['imProving Agent'],imProving Agent OpenAPI TRAPI Specification,[{'url': 'https://evidara.healthdatascience.cloud/api/v1/'}],http://smart-api.info/registry?q=415c3b1a85ead4ceb58caf00dee9b24e,,,,,,55
released,,,,,OpenAPI for indigo NCATS Biomedical Translator Reasoner,infores:indigo-reasoner,https://w3id.org/infores/indigo-reasoner,,,Information Resource,,,,OpenAPI for indigo NCATS Biomedical Translator Reasoner,[{'url': 'https://indigo.ncats.io/reasoner/api/v1/'}],http://smart-api.info/registry?q=bfe51132e3f325e9f74a7fa40dc81583,,,,,,69
draft,,,,,Interaction Network Ontology,infores:ino,https://w3id.org/infores/ino,,http://www.obofoundry.org/ontology/ino.html,Information Resource,KP,,,,,,,,,,,303
released,,,,,IntAct,infores:intact,https://w3id.org/infores/intact,,https://www.ebi.ac.uk/intact/,Information Resource,KP,,,,,,,,,,,178
released,"Has a name change. What is the website for this project.  The one to the left, or http://www.interactome-atlas.org/?",imProve Agent,,,Interactome Projects at CCSB,infores:interactome-ccsb,https://w3id.org/infores/interactome-ccsb,,http://interactome.dfci.harvard.edu/,Information Resource,KP,,,,,,,,,,,179
released,,,,,InterPro,infores:interpro,https://w3id.org/infores/interpro,,http://www.ebi.ac.uk/interpro,Information Resource,KP,,,,,,,,,,,180
released,,,,,Inxight: Drugs,infores:inxight-drugs,https://w3id.org/infores/inxight-drugs,,https://drugs.ncats.io/,Information Resource,KP,,,,,,,,,,,181
released,,,,,iProClass,infores:iproclass,https://w3id.org/infores/iproclass,,http://pir.georgetown.edu/iproclass/,Information Resource,KP,,,,,,,,,,,182
released,,,,,iRefIndex,infores:irefindex,https://w3id.org/infores/irefindex,,https://irefindex.vib.be/wiki/index.php/iRefIndex,Information Resource,KP,,,,,,,,,,,183
released,"Need to determine what INCOV stands for - I imagine it stands for ""IN"" (immune? ) ""COV""id19 . . . didn't see any mention of this acronymn on the study website.",Multiomics Provider,"[Gustavo] INCOV stands for ""ISB Novel COronaVirus""",,Institute for Systems Biology COVID-19 Immune Response Study,infores:isb-incov,https://w3id.org/infores/isb-incov,ISB Novel COronaVirus,https://isbscience.org/covid19/,Information Resource,KP,,,,,,,,,,,184
released,"Is this the same or different resource from 'multiomics-wellness' below,  and 'biothings-multiomics-wellness' in the internal Translator Resources sheet?","Multiomics Provider, SRI","[Gustavo] I think it makes sense to distinguish between the data set itself (isb-wellness) and the KG/KP we computed from it (biothings-multiomics-wellness).
MHB: Would you consider isb-wellness an InfoResource that you want to cie in your chain of information retrieval supporting an Edge?  ",,Institute for Systems Biology Scientific Wellness,infores:isb-wellness,https://w3id.org/infores/isb-wellness,,https://isbscience.org/research/scientificwellness/,Information Resource,KP,,,,,,,,,,,185
released,,,,,Kyoto Encyclopedia of Genes and Genomes (KEGG),infores:kegg,https://w3id.org/infores/kegg,KEGG,https://www.genome.jp/kegg/,Information Resource,KP,,,,,,,,,,,186
released,,,,,Knowledge Graph Exchange Archive,infores:kgea,https://w3id.org/infores/kgea,,,Information Resource,KP,,,,,,,,,,,273
released,,,,,Translator Knowledge Collaboratory API,infores:knowledge-collaboratory,https://w3id.org/infores/knowledge-collaboratory,,,Information Resource,KP,,['Clinical Data Provider'],"Translator Reasoner API for the Knowledge Collaboratory, hosted on the [Nanopublications network](http://nanopub.org/wordpress/), for annotated drug indications or any other BioLink-compliant claims. 

 This Open API supports [Translator Reasoner API](https://github.com/NCATSTranslator/ReasonerAPI) queries and the [`KGX`](https://github.com/biolink/kgx) format 

See the API GitHub repository: [github.com/MaastrichtU-IDS/knowledge-collaboratory-api](https://github.com/MaastrichtU-IDS/knowledge-collaboratory-api) 

[![Test production API](https://github.com/MaastrichtU-IDS/knowledge-collaboratory-api/actions/workflows/run-tests-prod.yml/badge.svg)](https://github.com/MaastrichtU-IDS/knowledge-collaboratory-api/actions/workflows/run-tests-prod.yml) 

This service is supported by the [NCATS Translator project](https://ncats.nih.gov/translator/about)",[{'url': 'https://api.collaboratory.semanticscience.org'}],http://smart-api.info/registry?q=89054eff6ee6d91641d278d9ffdb3993,,,,,,94
released,,,,,Knowledge Collaboratory API,infores:knowledge-collaboratory,https://w3id.org/infores/knowledge-collaboratory,,https://github.com/MaastrichtU-IDS/knowledge-collaboratory-api,Information Resource,KP,,,,https://api.collaboratory.semanticscience.org/,,,,,,,187
released,,,,,Life Science Resource Registry,infores:life-science-resource-registry,https://w3id.org/infores/life-science-resource-registry,,https://download.bio2rdf.org/files/release/3/lsr/lsr.html,Information Resource,KP,,,,,,,,,,,188
released,,,,,LINCS Data Portal API,infores:lincs,https://w3id.org/infores/lincs,,,Information Resource,KP,,['Service Provider'],Documentation of the LINCS Data Portal web services. Learn more about [LINCS Data Portal](http://lincsportal.ccs.miami.edu/dcic-portal/),"[{'description': 'Production server', 'url': 'http://lincsportal.ccs.miami.edu/dcic/api/'}]",http://smart-api.info/registry?q=9ee398a738916a98b612068cc022454f,,,,,,56
released,,,,,Library of Integrated Network-Based Cellular Signatures,infores:lincs,https://w3id.org/infores/lincs,LINCS,http://www.lincsproject.org/,Information Resource,KP,,,,,,,,,,,189
released,,,,,Linked Structured Product Labels,infores:linkedspl,https://w3id.org/infores/linkedspl,LinkedSPL,http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/,Information Resource,KP,,,,,,,,,,,190
released,,,,,LitVar API,infores:litvar,https://w3id.org/infores/litvar,,,Information Resource,KP,,['Service Provider'],"LitVar allows the search and retrieval of variant relevant information from the biomedical literature and shows key biological relations between a variant and its close related entities (e.g. genes, diseases, and drugs). The LitVar results are automatically extracted (with regular updates) from over 27 million PubMed articles as well as applicable full-text articles in PubMed Central.","[{'description': 'Production server', 'url': 'https://www.ncbi.nlm.nih.gov/research/bionlp/litvar/api/v1'}]",http://smart-api.info/registry?q=dca415f2d792976af9d642b7e73f7a41,,,,,,57
released,,,,,LitVar,infores:litvar,https://w3id.org/infores/litvar,,https://www.ncbi.nlm.nih.gov/CBBresearch/Lu/Demo/LitVar/,Information Resource,KP,,,,,,,,,,,191
released,,,,,Logical Observation Identifiers Names and Codes,infores:loinc,https://w3id.org/infores/loinc,LOINC,https://loinc.org/,Information Resource,KP,,,,,,,,,,,192
draft,,,,,LOINC (from UMLS),infores:loinc-umls,https://w3id.org/infores/loinc-umls,,,Information Resource,KP,,,,,,,,,,,316
released,,,,,Medical Action Ontology,infores:maxo,https://w3id.org/infores/maxo,MAXO,http://www.obofoundry.org/ontology/maxo.html,Information Resource,KP,,,See also: https://github.com/monarch-initiative/MAxO,,,,,,,,193
draft,,,,,MedDRA (from UMLS),infores:meddra-umls,https://w3id.org/infores/meddra-umls,,,Information Resource,KP,,,,,,,,,,,318
released,,,,,MedGen,infores:medgen,https://w3id.org/infores/medgen,MedGen,https://www.ncbi.nlm.nih.gov/medgen/,Information Resource,KP,,,,,,,,,,,194
provisional,,,,,MedlinePlus (from UMLS),infores:medlineplus,https://w3id.org/infores/medlineplus,,https://medlineplus.gov/,Information Resource,KP,,,,,,,,,,,
draft,,,,,Medication Reference Terminology (MED-RT) (from UMLS),infores:medrt-umls,https://w3id.org/infores/medrt-umls,,,Information Resource,KP,,,,,,,,,,,317
released,,,,,Medical Subject Headings Thesaurus,infores:mesh,https://w3id.org/infores/mesh,MeSH,https://www.ncbi.nlm.nih.gov/mesh,Information Resource,KP,,,,,,,,,,,195
released,,,,,MetaCyc Metabolic Pathway Database,infores:metacyc,https://w3id.org/infores/metacyc,MetaCyc ,https://metacyc.org/,Information Resource,KP,,,,,,,,,,,196
released,,,,,Mouse Genome Informatics,infores:mgi,https://w3id.org/infores/mgi,MGI,http://www.informatics.jax.org/,Information Resource,KP,,,,,,,,,,,197
draft,,,,,Molecular Interactions Controlled Vocabulary,infores:mi,https://w3id.org/infores/mi,,http://www.obofoundry.org/ontology/mi.html,Information Resource,KP,,,,,,,,,,,304
released,,,,,The microRNA Database ,infores:mirbase,https://w3id.org/infores/mirbase,miRBase,http://www.mirbase.org/,Information Resource,KP,,,,,,,,,,,198
released,,,,,MiRGate,infores:mirgate,https://w3id.org/infores/mirgate,,http://mirgate.bioinfo.cnio.es/miRGate/,Information Resource,KP,,,,,,,,,,,199
released,,,,,Molecular Data Provider for NCATS Biomedical Translator Reasoners,infores:molepro,https://w3id.org/infores/molepro,,,Information Resource,KP,,['Molecular Data Provider'],Molecular Data Provider for NCATS Biomedical Translator Reasoners,"[{'description': 'TRAPI producetion service for MolePro', 'url': 'https://translator.broadinstitute.org/molepro/trapi/v1.1'}]",http://smart-api.info/registry?q=7788ca4829811c1b9e3229faa6f21856,,,,,,59
released,"Is the id here ok?  This is separate thing from Biolink, correct?",,,,SciGraph-Monarch-Data,infores:monarch-data,https://w3id.org/infores/monarch-data,,scigraph-data.monarchinitiative.org/scigraph/docs/,Information Resource,KP,,,,,,,,,,,262
released,What is this? What should we call it ,SRI ((Chris M),CM: really the monarch ontology is a combination of various things -- need endpoint to make infores,,SciGraph-Monarch-Ontology,infores:monarch-ontology,https://w3id.org/infores/monarch-ontology,,scigraph-ontology.monarchinitiative.org/scigraph/docs/,Information Resource,KP,,,,,,,,,,,263
released,,,,,Monarch Initiative,infores:monarchinitiative,https://w3id.org/infores/monarchintiative,,https://monarchinitiative.org/,Information Resource,KP,,,,https://api.monarchinitiative.org/api,,,,,,,200
released,,,,,MONDO Disease Ontology,infores:mondo,https://w3id.org/infores/mondo,MONDO,http://www.obofoundry.org/ontology/mondo.html,Information Resource,KP,,,,,,,,,,,201
released,,,,,Molecular Process Ontology,infores:mop,https://w3id.org/infores/mop,MOP,http://www.obofoundry.org/ontology/mop.html,Information Resource,KP,,,,,,,,,,,202
released,,,,,Mouse Genome Informatics Mousemine,infores:mousemine,https://w3id.org/infores/mousemine,Mousemine,http://www.mousemine.org/mousemine/api.do,Information Resource,KP,,,,,,,,,,,203
released,,,,,Molecular Signatures Database,infores:msigdb,https://w3id.org/infores/msigdb,MSigDB,https://www.gsea-msigdb.org/gsea/msigdb,Information Resource,KP,,,,,,,,,,,204
released,,,,,MyChem.info API,infores:mychem-info,https://w3id.org/infores/mychem-info,,,Information Resource,KP,,['Service Provider'],Documentation of the MyChem.info chem query web services.  Learn more about [MyChem.info](http://MyChem.info/),"[{'description': 'Encrypted Production server', 'url': 'https://mychem.info/v1'}, {'description': 'Production server', 'url': 'http://mychem.info/v1'}]",http://smart-api.info/registry?q=8f08d1446e0bb9c2b323713ce83e2bd3,,,,,,61
released,,,,,MyChem.info,infores:mychem-info,https://w3id.org/infores/mychem-info,,http://mychem.info,Information Resource,KP,,,,,,,,,,,205
released,,,,,MyDisease.info API,infores:mydisease-info,https://w3id.org/infores/mydisease-info,,,Information Resource,KP,,['Service Provider'],Documentation of the MyDisease.info disease query web services.  Learn more about [mydisease.info](http://mydisease.info/),"[{'description': 'Production server', 'url': 'http://mydisease.info/v1'}]",http://smart-api.info/registry?q=671b45c0301c8624abbd26ae78449ca2,,,,,,62
released,,,,,MyDisease.info,infores:mydisease-info,https://w3id.org/infores/mydisease-info,,http://mydisease.info/,Information Resource,KP,,,,,,,,,,,206
released,,,,,MyGene.info API,infores:mygene-info,https://w3id.org/infores/mygene-info,,,Information Resource,KP,,['Service Provider'],Documentation of the MyGene.info Gene Query web services. Learn more about [MyGene.info](http://mygene.info/),"[{'description': 'Encrypted Production server', 'url': 'https://mygene.info/v3'}, {'description': 'Production server', 'url': 'http://mygene.info/v3'}]",http://smart-api.info/registry?q=59dce17363dce279d389100834e43648,,,,,,63
released,,,,,MyGene.info,infores:mygene-info,https://w3id.org/infores/mygene-info,,https://mygene.info/,Information Resource,KP,,,,,,,,,,,207
released,,,,,MyVariant.info API,infores:myvariant-info,https://w3id.org/infores/myvariant-info,,,Information Resource,KP,,['Service Provider'],Documentation of the MyVariant.info Variant Query web services. Learn more about [MyVariant.info](http://myvariant.info/),"[{'description': 'Encrypted Production server', 'url': 'https://myvariant.info/v1'}, {'description': 'Production server', 'url': 'http://myvariant.info/v1'}]",http://smart-api.info/registry?q=09c8782d9f4027712e65b95424adba79,,,,,,64
released,,,,,MyVariant.info,infores:myvariant-info,https://w3id.org/infores/myvariant-info,,http://myvariant.info/,Information Resource,KP,,,,,,,,,,,208
released,,,,,Nanopublications Network,infores:nanopublications,https://w3id.org/infores/nanopublications,Nanopublications,http://nanopub.org/wordpress/,Information Resource,KP,,,,http://grlc.nanopubs.lod.labs.vu.nl/api/local/local/,,,,,,,209
released,,,,,Neuro Behavior Ontology,infores:nbo,https://w3id.org/infores/nbo,NBO,http://www.obofoundry.org/ontology/nbo.html,Information Resource,KP,,,,,,,,,,,210
released,"Do we need an infores for the ARS?  If so, I have it in External sheet b/c it is not registered in smartAPI Translator registry, and that is how we seed the internal Translator Resources sheet. ","SRI, NCATS",,,National Center for Advancing Translational Science Biomedical Data Translator Autonomous Relay System,infores:ncats-ars,https://w3id.org/infores/ncats-ars,"NCATS Translator Autonomous Relay System Translator  Autonomous Relay System, NCATS Translator ARS",,Information Resource,KP,,,,,,,,,,,211
released,,,"SM, CM: can we have a title property in this specification to capture the dashed version?  ncbigene, ncbitaxon vs. dashed version",,National Center for Biotechnology Information Gene,infores:ncbi-gene,https://w3id.org/infores/ncbi-gene,"NGBI Gene, ncbigene",http://www.ncbi.nlm.nih.gov/gene,Information Resource,KP,,,,,,,,,,,212
released,SM: unclear if this means NCBITaxonomy - this makes a weird short name.  Especially with all the confusion between NCBITAXON NCBITaxon ncbi:taxon etc...I just used all lower case,SRI,,,NCBI Taxonomy Ontology,infores:ncbi-taxon,"https://w3id.org/infores/
ncbi-taxon",,http://www.obofoundry.org/ontology/ncbitaxon.html,Information Resource,KP,,,,,,,,,,,214
released,,,,,NCBI Taxonomy,infores:ncbi-taxonomy,https://w3id.org/infores/ncbi-taxonomy,"ncbitaxonomy, ncbitaxon",http://www.ncbi.nlm.nih.gov/taxonomy,Information Resource,KP,,,,,,,,,,,213
released,"Should these get registered with smartAPI Translator Registry, like other Exposures Provider datasets? And then get removed from this External s/s?  Or continute to live ehre?  And are these truly 'Info Resources'. or just data sets?",Exposures Provider,"As we discussed, these are external public data sources that ICEES draws from via API calls, direct download, etc. This listing seems correct to me.",,North Carolina Department of Environmental Quality Concentrated Animal Feeding Operations Exposures Data,infores:ncdeq-cafo-exposures-data,https://w3id.org/infores/ncdeq-cafo-exposures-data,,,Information Resource,KP,,,,,,,,,,,215
released,"Should these get registered with smartAPI Translator Registry, like other Exposures Provider datasets? And then get removed from this External s/s?  Or continute to live ehre?  And are these truly 'Info Resources'. or just data sets?",Exposures Provider,"As we discussed, these are external public data sources that ICEES draws from via API calls, direct download, etc. This listing seems correct to me.",,North Carolina Department of Environmental Quality Landfill Exposures Data,infores:ncdeq-landfill-exposures-data,https://w3id.org/infores/ncdeq-landfill-exposures-data,,,Information Resource,KP,,,,,,,,,,,216
released,"Should these get registered with smartAPI Translator Registry, like other Exposures Provider datasets? And then get removed from this External s/s?  Or continute to live ehre?  And are these truly 'Info Resources'. or just data sets?",Exposures Provider,"As we discussed, these are external public data sources that ICEES draws from via API calls, direct download, etc. This listing seems correct to me.",,NCES public school exposures data,infores:nces-schools-exposure-data,https://w3id.org/infores/nces-schools-exposure-data,NCES Data,https://nces.ed.gov/,Information Resource,KP,,,,https://nces.ed.gov/ccd/files.asp,,,,,,,217
released,,,,,National Cancer Institute Thesaurus,infores:ncit,https://w3id.org/infores/ncit,"NCT Thesaurus, NCIt",https://ncithesaurus.nci.nih.gov/,Information Resource,KP,,,,,,,,,,,219
released,,,,,National Drug Code Directory,infores:ndcd,https://w3id.org/infores/ndcd,"NDCD, NDC",https://www.fda.gov/drugs/drug-approvals-and-databases/national-drug-code-directory,Information Resource,KP,,,,https://open.fda.gov/apis/drug/ndc/,,,,,,,220
draft,,,,,National Drug Data File (NDDF) (from UMLS),infores:nddf-umls,https://w3id.org/infores/nddf-umls,,,Information Resource,KP,,,,,,,,,,,320
released,,,,,NDEx,infores:ndex,https://w3id.org/infores/ndex,,http://www.ndexbio.org,Information Resource,KP,,,,,,,,,,,221
provisional,,,,,National Drug File - Reference Terminology (NDF-RT) (from UMLS),infores:ndfrt,https://w3id.org/infores/ndfrt,,https://www.nlm.nih.gov/research/umls/sourcereleasedocs/current/NDFRT/index.html,Information Resource,KP,,,,,,,,,,,
released,,,,,NEXO Align Ontology,infores:nexo-align,https://w3id.org/infores/nexo-align,,nexo.ncats.io:8889,Information Resource,KP,,,,,,,,,,,222
released,,,,,NEXO Construct Ontology,infores:nexo-construct,https://w3id.org/infores/nexo-construct,,nexo.ncats.io:8888,Information Resource,KP,,,,,,,,,,,223
released,,,,,NIEHS Environmental Polymorphisms Registry,infores:niehs-epr-study-data,https://w3id.org/infores/niehs-epr-study-data,NIEHS EPR,https://dnaregistry.niehs.nih.gov/,Information Resource,KP,,,,,,,,,,,224
released,,,,,nSides,infores:nsides,https://w3id.org/infores/nsides,,https://www.nsides.io/,Information Resource,KP,,,,,,,,,,,225
released,,,,,Ontology Lookup Service API,infores:ols,https://w3id.org/infores/ols,,,Information Resource,KP,,['Service Provider'],"The OLS REST API provides access to key biological data from OLS. The services provide a unified interface to query information about ontology terms from GO (the Gene Ontology) and ECO (the Evidence & Conclusion Ontology), Gene Ontology annotations from the EBI's GOA database, and gene products (proteins from UniProt, RNA from RNAcentral and complexes from ComplexPortal). ","[{'description': 'Production server', 'url': 'https://www.ebi.ac.uk/ols/api'}]",http://smart-api.info/registry?q=1c056ffc7ed0dd1229e71c4752239465,,,,,,67
released,,,,,Ontology Lookup Service,infores:ols,https://w3id.org/infores/ols,OLS,https://www.ebi.ac.uk/ols/index,Information Resource,KP,,,,,,,,,,,229
released,,,,,OmicsDI,infores:omicsdi,https://w3id.org/infores/omicsdi,,http://www.omicsdi.org,Information Resource,KP,,,,https://www.omicsdi.org/ws/,,,,,,,230
released,,,,,Online Mendelian Inheritance in Man (OMIM),infores:omim,https://w3id.org/infores/omim,OMIM,https://www.omim.org/,Information Resource,KP,,,,,,,,,,,231
released,"What kind of resource is this, and what does it provide? Is this still active / used . . . if so, get into smaptAPI Translatoor Registry","Ranking Agent, SRI",,,OmniCorp,infores:omnicorp,https://w3id.org/infores/omnicorp,OmniCorp,https://stars-app.renci.org/pubmedgraph/sparql,Information Resource,KP,,,,,,,,,,,232
released,,,,,Observational Medical Outcomes Partnership Common Data Model,infores:omop-cdm,https://w3id.org/infores/omop-cdm,OMOP-CDM,,,KP,,,,,,,,,,,226
released,Is this the same as OHDSI API above?,Multiomics Provider,I would assume this is the same as the OHDSI API above. We don't use this API or the OMOP CDM in the development of our EHR risk KP,,Observational Medical Outcomes Partnership Observational Health Data Sciences and Informatics API,infores:omop-ohdsi-api,https://w3id.org/infores/omop-ohdsi-api,OMOP OHDSI API,,Information Resource,KP,,,,https://github.com/OHDSI/WebAPI,,,,,,,227
released,,,,,OpenTarget API,infores:open-target,https://w3id.org/infores/open-target,,,Information Resource,KP,,['Service Provider'],The Opentarget API,"[{'description': 'Production server', 'url': 'https://platform-api.opentargets.io/v3'}]",http://smart-api.info/registry?q=542ba165e1b4227854cf7c0a8addcc79,,,,,,74
released,,,,,Open Targets,infores:open-targets,https://w3id.org/infores/open-targets,,https://www.opentargets.org/,Information Resource,KP,,,,platform-api.opentargets.io/v3,,,,,,,233
released,,,,,OpenPredict API,infores:openpredict,https://w3id.org/infores/openpredict,,,Information Resource,KP,,['Clinical Data Provider'],"Get predicted targets for a given entity: the **potential drugs treating a given disease**, or the **potential diseases a given drug could treat**. 

* Use the `/predict` operation to easily retrieve predictions for a given entity (operation annotated for the [BioThings Explorer](https://x-bte-extension.readthedocs.io/en/latest/x-bte-kgs-operations.html)). 

* Predictions are currently produced using the [PREDICT method](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3159979/) from the [fair-workflows/openpredict](https://github.com/fair-workflows/openpredict) project. 

* You can also install the [OpenPredict Python package](https://pypi.org/project/openpredict/) to train and serve a new model yourself. 

* More documentation available at [github.com/MaastrichtU-IDS/translator-openpredict](https://github.com/MaastrichtU-IDS/translator-openpredict) 

[![Test production API](https://github.com/MaastrichtU-IDS/translator-openpredict/actions/workflows/run-tests-prod.yml/badge.svg)](https://github.com/MaastrichtU-IDS/translator-openpredict/actions/workflows/run-tests-prod.yml) 

Service supported by the [NCATS Translator project](https://ncats.nih.gov/translator/about)",[{'url': 'https://openpredict.semanticscience.org'}],http://smart-api.info/registry?q=e9f69b81e755e163fdf6c41a2b5e07c0,,,,,,73
released,"Confirm that this refers to just the ontology, and not the larger knowledgebase",Expander Agent,"EW: This is accurate, we just use the ontology at http://purl.bioontology.org/ontology/ORDO/",,Orphanet Rare Disease Ontology,infores:ordo,https://w3id.org/infores/ordo,ORDO,https://bioportal.bioontology.org/ontologies/ORDO,Information Resource,KP,,,,,,,,,,,234
released,,,,,Orphanet,infores:orphanet,https://w3id.org/infores/orphanet,,https://www.orpha.net,Information Resource,KP,,,,,,,,,,,235
released,"Does this refer to the dataset generated from running the owlsim tool over a particular corpus of input data? e.g. perhaps this: https://github.com/monarch-initiative/monarch-owlsim-data? 
ff so, it may qualify as an infores, and we need to enter an appropriate name an durl for this resoruce. ",SRI (Kent? Chris M?),CM: leave this one out,,,infores:owlsim,https://w3id.org/infores/owlsim,,,Information Resource,KP,,,,owlsim3.monarchinitiative.org/api/docs/,,,,,,,236
released,,,,,Ontology Xref Service ,infores:oxo,https://w3id.org/infores/oxo,OxO,https://www.ebi.ac.uk/spot/oxo/,Information Resource,KP,,,,,,,,,,,237
released,,,,,Panther Classification System,infores:panther,https://w3id.org/infores/panther,Panther,http://pantherdb.org/,Information Resource,KP,,,,,,,,,,,238
released,,,,,PathoPhenoDB,infores:path-pheno-db,https://w3id.org/infores/path-pheno-db,,http://patho.phenomebrowser.net/#/,Information Resource,KP,,,,http://patho.phenomebrowser.net/media/downloads/patho_pheno_withsymbols.nt,,,,,,,239
released,,,,,Pathway Commons,infores:pathway-commons,https://w3id.org/infores/pathway-commons,,https://www.pathwaycommons.org/,Information Resource,KP,,,,,,,,,,,240
released,,,,,PathWhiz,infores:pathwhiz,https://w3id.org/infores/pathwhiz,,https://smpdb.ca/pathwhiz,Information Resource,KP,,,,,,,,,,,241
provisional,,,,,Pfam,infores:pfam,,,https://pfam.xfam.org/,Information Resource,,,," The Pfam database is a large collection of protein families, each represented by multiple sequence alignments and hidden Markov models (HMMs).

Proteins are generally composed of one or more functional regions, commonly termed domains. Different combinations of domains give rise to the diverse range of proteins found in nature. The identification of domains that occur within proteins can therefore provide insights into their function.

Pfam also generates higher-level groupings of related entries, known as clans. A clan is a collection of Pfam entries which are related by similarity of sequence, structure or profile-HMM.

The data presented for each entry is based on the UniProt Reference Proteomes but information on individual UniProtKB sequences can still be found by entering the protein accession. Pfam full alignments are available from searching a variety of databases, either to provide different accessions (e.g. all UniProt and NCBI GI) or different levels of redundancy. ",http://ftp.ebi.ac.uk/pub/databases/Pfam/,,,,,,,
released,,,,,Phenotype and Trait Ontology,infores:pato,https://w3id.org/infores/pato,PATO,http://www.obofoundry.org/ontology/pato.html,Information Resource,KP,,,,,,,,,,,242
released,,,,,Pathosystems Resource Integration Center,infores:patric,https://w3id.org/infores/patric,PATRIC,https://www.patricbrc.org/,Information Resource,KP,,,,,,,,,,,243
draft,,,,,Physician Data Query (PDQ) (from UMLS),infores:pdq-umls,https://w3id.org/infores/pdq-umls,,,Information Resource,KP,,,,,,,,,,,321
released,,,,,Pharmacotherapy Database,infores:pharmacotherapydb,https://w3id.org/infores/pharmacotherapydb,PharmacotherapyDB,https://github.com/dhimmel/indications,Information Resource,KP,,,,,,,,,,,244
released,,,,,Pharmacogenomics Knowledgebase,infores:pharmgkb,https://w3id.org/infores/pharmgkb,PharmGKB,https://www.pharmgkb.org/,Information Resource,KP,,,,,,,,,,,245
released,,,,,Pharos,infores:pharos,https://w3id.org/infores/pharos,,https://pharos.nih.gov,Information Resource,KP,,,,,,,,,,,246
released,,,,,Protein Ontology,infores:pr,https://w3id.org/infores/pr,PRO,https://proconsortium.org/,Information Resource,KP,,,,,,,,,,,247
released,,,,,Prefix Commons,infores:prefixcommons,https://w3id.org/infores/prefixcommons,,https://prefixcommons.org/,Information Resource,KP,,,,http://apidocs.prefixcommons.org,,,,,,,248
released,,,,,PrePPI,infores:preppi,https://w3id.org/infores/preppi,PrePPI,https://honiglab.c2b2.columbia.edu/PrePPI/,Information Resource,KP,,,,,,,,,,,249
released,,,,,Probe Miner,infores:probe-miner,https://w3id.org/infores/probe-miner,,https://probeminer.icr.ac.uk,Information Resource,KP,,,,,,,,,,,250
provisional,,,,,Psychological Index Terms (PSY) (from UMLS),infores:psy-umls,https://w3id.org/infores/psy-umls,,,Information Resource,KP,,,,,,,,,,,322
